show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,year
s3149,TV Show,What's New Scooby-Doo?,,"Frank Welker, Casey Kasem, Mindy Cohn, Grey DeLisle",United States,2019-12-15,2005,TV-Y7,3 Seasons,"Kids' TV, TV Comedies",Scooby-Doo and the gang enter the 21st century with this updated edition of the original series with more ghoulish mysteries to solve.,2019
s3150,Movie,Zindagi Na Milegi Dobara,Zoya Akhtar,"Hrithik Roshan, Abhay Deol, Farhan Akhtar, Katrina Kaif, Kalki Koechlin, Deepti Naval, Naseeruddin Shah, Ariadna Cabrol",India,2019-12-15,2011,TV-14,154 min,"Comedies, Dramas, International Movies",Three friends on an adventurous road trip/bachelor party in Spain learn some lessons about themselves and each other that will change them forever.,2019
s3151,Movie,6 Underground,Michael Bay,"Ryan Reynolds, Mélanie Laurent, Corey Hawkins, Dave Franco, Adria Arjona, Manuel Garcia-Rulfo, Ben Hardy, Lior Raz, Payman Maadi, Yuri Kolokolnikov, Kim Kold",United States,2019-12-13,2019,R,129 min,"Action & Adventure, Dramas","After faking his death, a tech billionaire recruits a team of international operatives for a bold and bloody mission to take down a brutal dictator.",2019
s3152,Movie,A Trip to Jamaica,Robert O. Peters,"Ayo Makun, Funke Akindele, Nse Ikpe-Etim, Dan Davies, Paul Campbell, Chris Attoh, Rebecca Silvera, Eric Roberts, Joe Diaz, Alex Moore",Nigeria,2019-12-13,2016,TV-MA,99 min,"Comedies, International Movies",A newly engaged couple's romantic vacation in Jamaica turns into a mischievous adventure that tests their union in wild and unexpected ways.,2019
s3153,Movie,My Wife and I,Bunmi Ajakaiye,"Ramsey Nouah, Omoni Oboli, Dorcas Shola Fapson, Sambasa Nzeribe, Jemima Osunde, Dozie Onyiriuka, Rotimi Adelagan, Seyilaw",South Africa,2019-12-13,2017,TV-MA,100 min,"Comedies, International Movies, Romantic Movies","When a couple leaning toward divorce meets with a pastor for counseling, an unexpected development shakes up their marriage.",2019
s3154,Movie,Okafor's Law,Omoni Oboli,,Nigeria,2019-12-13,2016,TV-14,110 min,"Comedies, International Movies, Romantic Movies",An unapologetic lothario sets out to seduce three ex-flames – but gets an unexpected education in love along the way.,2019
s3155,Movie,Seven and a half dates,Biodun Stephen,"Mercy Johnson, Jim Iyke, Toyin Abraham, Sola Sobowale, Akin Lewis, Bayray McNwizu, Roxy Antak, Frank Donga, Ken Erics, Fathia Balogun",,2019-12-13,2018,TV-14,107 min,"Dramas, International Movies, Romantic Movies","Engrossed in her career, a young woman reluctantly yields to her father's plan to set her up on 10 dates to find a suitable husband.",2019
s3156,Movie,The 9th Precinct,Ding-Lin Wang,"Roy Chiu, Chia-Chia Peng, Wen Chen-ling, Eugenie Liu, Yeo Yann Yann",Taiwan,2019-12-13,2019,TV-MA,95 min,"International Movies, Thrillers",An idealistic cop joins an underground police unit and battles ghoulish forces threatening the balance between the human and the supernatural realms.,2019
s3157,Movie,Zero Hour,Robert O. Peters,"Richard Mofe-Damijo, Alex Ekubo, Ali Nuhu, Rahama Sadau, Eucharia Anunobi, Ene Oloja, Halima Yusuf, Ayo Ayoola Ayolola",,2019-12-13,2018,TV-MA,89 min,"International Movies, Thrillers","After his father passes, the heir to a retail empire returns to take over the family business but faces a controversy involving laundering and murder.",2019
s3158,Movie,Jack Whitehall: Christmas with My Father,Richard van't Riet,"Jack Whitehall, Michael Whitehall, Hugh Bonneville, Graham Norton, Layton Williams, Andrew Lloyd Webber, Tim Rice, Tan France, Antoni Porowski, Jonathan Van Ness",United Kingdom,2019-12-12,2019,TV-MA,65 min,Stand-Up Comedy,"Jack Whitehall invites his notoriously stuffy father onstage in London's West End for a Christmas comedy extravaganza, complete with celebrity guests.",2019
s3159,Movie,The Sky Is Pink,Shonali Bose,"Rohit Saraf, Zaira Wasim, Farhan Akhtar, Priyanka Chopra","India, United Kingdom, Canada, United States",2019-12-11,2019,TV-MA,143 min,"Dramas, International Movies","After succumbing to her terminal illness, a teenager posthumously narrates her parents’ tenacious relationship in this drama based on a true story.",2019
s3160,Movie,Good and Prosperous,Sameh Abdulaziz,"Ali Rabee, Mohamed Abdel-Rahman, Bayoumi Fouad, Karim Afifi, Dalal Abdel Aziz, Mai Selim, Tara Emad, Mohammed Tharwat, Haifa Wehbe, Ahmed Adel",Egypt,2019-12-10,2017,TV-14,101 min,"Comedies, International Movies","As two jobless brothers search aimlessly for careers worthy of their hard-to-please mother’s praise, they cluelessly tackle countless gigs.",2019
s3161,Movie,Michelle Wolf: Joke Show,Lance Bangs,Michelle Wolf,United States,2019-12-10,2019,TV-MA,60 min,Stand-Up Comedy,"Comedian Michelle Wolf takes on outrage culture, massages, childbirth, feminism and much more (like otters) in a stand-up special from New York City.",2019
s3162,Movie,A Family Reunion Christmas,Robbie Countryman,"Loretta Devine, Tia Mowry-Hardrict, Anthony Alabi, Talia Jackson, Isaiah Russell-Bailey, Cameron J. Wright, Jordyn Raya James, Jackée Harry, Richard Roundtree",United States,2019-12-09,2019,TV-PG,29 min,"Children & Family Movies, Comedies",M'Dear and her sisters struggle to keep their singing act together before a church Christmas pageant while Grandpa teaches the kids a valuable lesson.,2019
s3163,Movie,It Comes at Night,Trey Edward Shults,"Joel Edgerton, Christopher Abbott, Carmen Ejogo, Riley Keough, Kelvin Harrison Jr., David Pendleton, Griffin Robert Faulkner",United States,2019-12-09,2017,R,92 min,"Horror Movies, Independent Movies","As danger stalks the world outside his isolated home, an overprotective father faces a tough decision when another family shows up seeking help.",2019
s3164,Movie,Saaho,Sujeeth,"Prabhas, Shraddha Kapoor, Jackie Shroff, Chunky Pandey, Neil Nitin Mukesh, Arun Vijay, Vennela Kishore, Murli Sharma, Lal, Prakash Belawadi, Mahesh Manjrekar, Tinnu Anand",India,2019-12-08,2019,TV-14,172 min,"Action & Adventure, International Movies","In a fictional megalopolis, a stunning underworld theft triggers a fierce power struggle among the gangsters, with an enigmatic cop on their trail.",2019
s3165,Movie,Nothing to Lose 2,Alexandre Avancini,"Petrônio Gontijo, Day Mesquita, Beth Goulart, Dalton Vigh, Eduardo Galvão, César Mello, Leonardo Franco, Raphael Viana, Otávio Martins",Brazil,2019-12-07,2019,PG-13,97 min,"Dramas, Faith & Spirituality, International Movies","As controversy surrounds the evangelical church he helped found, Edir Macedo must juggle betrayals, politics and personal loss in this biopic sequel.",2019
s3166,TV Show,Astronomy Club: The Sketch Show,,"Shawtane Bowen, Jonathan Braylock, Ray Cordova, Caroline Martin, Jerah Milligan, Monique Moses, Keisha Zollar, James III",United States,2019-12-06,2019,TV-MA,1 Season,TV Comedies,"With unique individual perspectives that converge into a unified voice, sketch comedy group Astronomy Club delivers a smart and absurd brand of humor.",2019
s3167,Movie,Banana Island Ghost,BB Sasore,"Chigul, Patrick Diabuah, Adetomiwa Edun, Uche Jumbo, Saidi Balogun, Ali Nuhu, Bimbo Manuel, Akah Nnani, Damilola Adegbite, Dorcas Shola Fapson",Nigeria,2019-12-06,2017,TV-14,108 min,"Comedies, International Movies","Searching for a soul mate, a ghost negotiates with God for three more days on Earth to find love, then meets a woman in need of help herself.",2019
s3168,Movie,Celebrity Marriage,Pascal Amanfo,"Kanayo O. Kanayo, Tonto Dikeh, Jackie Appiah, Odunlade Adekola, Toyin Aimakhu, Osita Iheme, Francis Odega, Calista Okoronkwo, Susan Peters, Roselyn Ngissah",,2019-12-06,2017,TV-14,107 min,"Dramas, International Movies",A successful actress with an abusive husband confides in friends who have troubling relationship issues of their own.,2019
s3169,TV Show,Fuller House,,"Candace Cameron Bure, Jodie Sweetin, Andrea Barber, Michael Campion, Elias Harger, Soni Bringas, Dashiell Messitt, Fox Messitt, John Stamos, Bob Saget, Dave Coulier, Lori Loughlin, Scott Weinger, Blake Tuomy-Wilhoit, Dylan Tuomy-Wilhoit, John Brotherton, Juan Pablo Di Pace",United States,2019-12-06,2020,TV-PG,5 Seasons,TV Comedies,The Tanner family’s adventures continue as DJ Tanner-Fuller shares a home with her sister Stephanie and friend Kimmy who help raise her three boys.,2019
s3170,Movie,Marriage Story,Noah Baumbach,"Scarlett Johansson, Adam Driver, Laura Dern, Alan Alda, Ray Liotta, Julie Hagerty, Merritt Wever, Azhy Robertson","United Kingdom, United States",2019-12-06,2019,R,137 min,Dramas,Academy Award-nominated filmmaker Noah Baumbach directs this incisive and compassionate look at a marriage coming apart and a family staying together.,2019
s3171,Movie,No Game No Life: Zero,Atsuko Ishizuka,"Yoshitsugu Matsuoka, Ai Kayano, Yoko Hikasa, Yukari Tamura, Yuka Iguchi, Mamiko Noto, Miyuki Sawashiro, Rie Kugimiya, Toru Okawa, Kazuyuki Okitsu, Junichi Suwabe, Lynn, Yui Horie, Nanako Mori, Ryota Takeuchi",Japan,2019-12-06,2017,TV-MA,106 min,"Action & Adventure, Anime Features, International Movies","In ancient Disboard, a young warrior befriends an ex machina and embarks on a harrowing mission to stop a global war and save humanity from extinction.",2019
s3172,Movie,Slow Country,Eric Aghimien,"Ivie Okujaye, Sambasa Nzeribe, Tope Tedela, Gina Castel, Majid Michel, Victor Erabie, Brutus Richard, Adebayo Thomas",Nigeria,2019-12-06,2017,TV-MA,115 min,"Dramas, International Movies","Desperate to leave a life of prostitution, a teenage mother attempts to outsmart her ruthless boss who is determined to keep his prized asset.",2019
s3173,Movie,Spirit Riding Free: Spirit of Christmas,,"Amber Frank, Bailey Gambertoglio, Sydney Park, Evan Agos, Kay Bess, Darcy Rose Byrnes, David Faustino, Gabriella Graves, Duncan Joiner, Katherine McNamara, Nolan North, Tiya Sircar",United States,2019-12-06,2019,TV-Y7,46 min,Children & Family Movies,Lucky and friends must figure out how to get home in time for Christmas when a falling boulder – and a serious snowstorm – derail their travel plans.,2019
s3174,TV Show,Teasing Master Takagi-san,,"Rie Takahashi, Yuki Kaji, Konomi Kohara, M・A・O, Yui Ogura, Yuma Uchida, Kotori Koiwai, Nobuhiko Okamoto, Fukushi Ochiai",Japan,2019-12-06,2019,TV-PG,1 Season,"Anime Series, International TV Shows, Romantic TV Shows","Teased constantly by classmate Takagi-san, middle-schooler Nishikata swears payback by trying (and failing) to give her a dose of her own medicine.",2019
s3175,TV Show,The Chosen One,Michel Tikhomiroff,"Paloma Bernardi, Renan Tenca, Gutto Szuster, Pedro Caetano, Mariano Mattos Martins, Alli Willow, Kiko Vianello, Francisco Gaspar, Tuna Dwek, Lourinelson Vladmir, Leonardo Ventura, Aury Porto, Glauber Amaral, Astrea Lucena",Brazil,2019-12-06,2019,TV-MA,2 Seasons,"International TV Shows, TV Dramas, TV Mysteries","Determined to bring a Zika vaccine to the remote Pantanal, three doctors clash with a faith healer and are pulled deeper into the mysteries of his cult.",2019
s3176,TV Show,The Confession Killer,"Robert Kenner, Taki Oldham",,United States,2019-12-06,2019,TV-14,1 Season,"Crime TV Shows, Docuseries",Henry Lee Lucas rose to infamy when he confessed to hundreds of unsolved murders. This docuseries examines the truth – and horrifying consequences.,2019
s3177,TV Show,Three Days of Christmas,,"Victoria Abril, Elena Anaya, Mar Ayala, Nerea Barros, Berta Castañé, Verónica Echegui, Verónica Forqué, Ángela Molina, Anna Moliner, Charo López, Mariona Pagès, Carla Tous, Carles Arquimbau, Manel Barceló, Nausicaa Bonnín, Alicia Borrachero, Antonio Dechent, Miquel Fernández, Francesc Garrido, Iván Morales, Susi Sánchez, David Solans",Spain,2019-12-06,2019,TV-MA,1 Season,"International TV Shows, Spanish-Language TV Shows, TV Dramas","Four sisters deal with family drama and secrets throughout three different time periods, all occurring on Christmas Day.",2019
s3178,TV Show,Triad Princess,,"Eugenie Liu, Jasper Liu, Cecilia Choi, Tien Hsin, Michael JQ Huang, Chang Zhang-xing, Hung Yan-siang, Tsao Yu-ning, Chang Shu-wei, Lee Lee-zen",,2019-12-06,2019,TV-MA,1 Season,"Crime TV Shows, International TV Shows, Romantic TV Shows","After jostling her way into a gig as a celebrity bodyguard, the boisterous daughter of a powerful triad boss shakes up a TV star's life and finds love.",2019
s3179,Movie,Wives on Strike,Omoni Oboli,"Omoni Oboli, Kenneth Okonkwo, Kalu Ikeagwu, Uche Jumbo, Ufoma Ejenobor, Julius Agu, Udoka Oyeka, Chioma Chukwuka-Akpotha, Kehinde Bankole",Nigeria,2019-12-06,2016,TV-14,92 min,"Comedies, Dramas, International Movies","A group of local women band together to save a terrified young girl from marriage, launching a hilarious strike against their frustrated husbands.",2019
s3180,Movie,Wives on Strike: The Revolution,Omoni Oboli,"Uche Jumbo, Omoni Oboli, Sola Sobowale, Chioma Chukwuka-Akpotha, Ufuoma McDermott, Odunlade Adekola, Kalu Ikeagwu, Kenneth Okonkwo","United Kingdom, Nigeria",2019-12-06,2017,TV-PG,93 min,"Comedies, Dramas, International Movies","After a woman is severely beaten at home, her strong-willed friends take a stand against their husbands to seek justice for domestic abuse victims.",2019
s3181,Movie,A Christmas Prince: The Royal Baby,John Schultz,"Rose McIver, Ben Lamb, Alice Krige, Honor Kneafsey, Sarah Douglas, Andy Lucas, Raj Bajaj, Richard Ashton, Tahirah Sharif, Joel McVeagh, Theo Devaney, Kevin Shen, Momo Yeung, Crystal Yu, Billy Angel",United States,2019-12-05,2019,TV-PG,85 min,"Children & Family Movies, Dramas, Romantic Movies","Christmas brings the ultimate gift to Aldovia: a royal baby. But first, Queen Amber must save her family and kingdom by unwrapping a monarchy mystery.",2019
s3182,Movie,The Irishman: In Conversation,,"Martin Scorsese, Robert De Niro, Al Pacino, Joe Pesci",United States,2019-12-05,2019,TV-MA,24 min,Documentaries,"Join director Martin Scorsese as he sits down with stars Robert De Niro, Al Pacino and Joe Pesci for an intimate, intriguing look inside ""The Irishman.""",2019
s3183,TV Show,V Wars,,"Ian Somerhalder, Adrian Holmes, Jacky Lai, Kyle Breitkopf, Peter Outerbridge, Kimberly-Sue Murray, Sydney Meyer, Kandyse McClure, Laura Vandervoort, Michael Greyeyes, Greg Bryk, Teddy Moynihan, Ted Atherton, Jonathan Higgins, Nikki Reed, Samantha Liana Cole, Laura de Carteret, Bo Martyn",United States,2019-12-05,2019,TV-MA,1 Season,"TV Action & Adventure, TV Dramas, TV Horror",A fast-spreading disease that turns victims into blood-sucking fiends pits two best friends against each other in a fight for humanity's future.,2019
s3184,TV Show,The Last O.G.,,"Tracy Morgan, Tiffany Haddish, Cedric the Entertainer, Allen Maldonado, Ryan Gaul, Taylor Mosby, Dante Hoagland, Joel Marsh Garland, Gino Vento, Derek Gaines, Daniel J. Watts, Malik Yoba, Edi Patterson",United States,2019-12-04,2019,TV-MA,2 Seasons,TV Comedies,"After 15 years behind bars, a kindhearted ex-drug dealer returns to Brooklyn looking for a fresh start, only to discover things have changed. A lot.",2019
s3185,TV Show,The Prince of Tennis ~ Match! Tennis Juniors ~,,"Peng Yuchang, Dong Li, Zhang Yijie, Xie Binbin, Zhu Zhiling, Xu Ke, Wu Xudong, Li He, Fan Linfeng",China,2019-12-04,2019,TV-PG,1 Season,"International TV Shows, TV Dramas, Teen TV Shows",A tennis whiz beats the odds to excel on the court while juggling school and inspiring teammates. Based on the hit manga series by Takeshi Konomi.,2019
s3186,TV Show,The Road to Love,,"Katherine Escobar Farfan, Juan Manuel Restrepo, César Mora, Mario Espitia, Carmenza González, José Daniel Cristancho, Felipe Bernedette, Camilo Amores, Linda Lucía Callejas, Fernando Solórzano, María Laura Quintero, Toto Vega, Mayra Luna, Ana María Cuéllar, María Fernanda Matus",Colombia,2019-12-04,2019,TV-14,1 Season,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows","After an argument with her dad, a young woman from a family of macho truck drivers is kicked out of the home and must make her own success as a trucker.",2019
s3187,Movie,Tiffany Haddish: Black Mitzvah,Linda Mendoza,Tiffany Haddish,United States,2019-12-03,2019,TV-MA,56 min,Stand-Up Comedy,"On her 40th birthday, Tiffany Haddish drops a bombastic special studded with singing, dancing and raunchy reflections on her long road to womanhood.",2019
s3188,TV Show,Nightflyers,,"Eoin Macken, David Ajala, Jodie Turner-Smith, Angus Sampson, Sam Strike, Maya Eshet, Brían F. O'Byrne, Gretchen Mol, Miranda Raison",United States,2019-12-02,2018,TV-MA,1 Season,"TV Horror, TV Mysteries, TV Sci-Fi & Fantasy","With humankind's future at stake, a group of scientists and a powerful telepath venture into the void aboard a spaceship full of secrets.",2019
